source,basis,month,dimension,value,records,domain_days,domains_peak,measured_days
se,zonefile,2017-05,algorithm_rrsig,8,194878858,65248699,2651428,32
se,zonefile,2017-05,algorithm_rrsig,_total,232487525,69171600,2787174,32
se,zonefile,2017-05,all,all,737143158,109650212,4329804,32
se,zonefile,2017-05,digest_type_ds,1,13993247,13929142,450474,32
se,zonefile,2017-05,digest_type_ds,2,21380053,21371637,691594,32
se,zonefile,2017-05,digest_type_ds,21,31,31,1,31
se,zonefile,2017-05,digest_type_ds,3,62,62,2,31
se,zonefile,2017-05,digest_type_ds,4,28175,28175,914,31
se,zonefile,2017-05,digest_type_ds,61,31,31,1,31
se,zonefile,2017-05,digest_type_ds,_total,35401599,21492745,695411,32
se,zonefile,2017-05,dnskey_flags,256,37299352,22463145,726790,32
se,zonefile,2017-05,dnskey_flags,257,23144271,22984102,743734,32
se,zonefile,2017-05,dnskey_flags,384,3,3,1,3
se,zonefile,2017-05,dnskey_flags,385,184,184,7,32
se,zonefile,2017-05,dnskey_flags,_total,60443841,22984321,743743,32
se,zonefile,2017-05,dnskey_flags,,31,31,1,31
se,zonefile,2017-05,dnskey_protocol,3,60443810,22984321,743743,32
se,zonefile,2017-05,dnskey_protocol,_total,60443810,22984321,743743,32
se,zonefile,2017-05,nsec3_iterations,0,920,423,15,31
se,zonefile,2017-05,nsec3_iterations,1,69541504,43706727,1414502,32
se,zonefile,2017-05,nsec3_iterations,10,91526,61084,1984,31
se,zonefile,2017-05,nsec3_iterations,100,31705,19949,655,31
se,zonefile,2017-05,nsec3_iterations,11,217,124,4,31
se,zonefile,2017-05,nsec3_iterations,12,186,124,4,31
se,zonefile,2017-05,nsec3_iterations,128,248,186,6,31
se,zonefile,2017-05,nsec3_iterations,15,1309,806,26,31
se,zonefile,2017-05,nsec3_iterations,150,93,62,2,31
se,zonefile,2017-05,nsec3_iterations,2,3,1,1,1
se,zonefile,2017-05,nsec3_iterations,20,1782366,1106629,35912,32
se,zonefile,2017-05,nsec3_iterations,250,92,60,2,30
se,zonefile,2017-05,nsec3_iterations,3,244,122,4,31
se,zonefile,2017-05,nsec3_iterations,330,117,62,2,31
se,zonefile,2017-05,nsec3_iterations,42,123,62,2,31
se,zonefile,2017-05,nsec3_iterations,5,70213,44700,1451,31
se,zonefile,2017-05,nsec3_iterations,50,176017,116990,3793,32
se,zonefile,2017-05,nsec3_iterations,7,372,186,6,31
se,zonefile,2017-05,nsec3_iterations,75,2043,1486,48,31
se,zonefile,2017-05,nsec3_iterations,8,104908,58186,1890,32
se,zonefile,2017-05,nsec3_iterations,_total,71804206,45117534,1460005,32
se,zonefile,2017-05,nsec3_optout,0,32662051,27190785,880007,32
se,zonefile,2017-05,nsec3_optout,1,39142155,17930792,580149,32
se,zonefile,2017-05,nsec3_optout,_total,71804206,45117534,1460005,32
se,zonefile,2017-05,nsec3_salt_empty,_total,71804206,45117534,1460005,32
se,zonefile,2017-05,nsec3_salt_empty,present,71804206,45117534,1460005,32
se,zonefile,2017-05,rr_type,A,95305241,81993227,3435386,32
se,zonefile,2017-05,rr_type,AAAA,4617231,4155302,165937,32
se,zonefile,2017-05,rr_type,CNAME,20530451,9239965,457577,32
se,zonefile,2017-05,rr_type,DNAME,898,862,54,31
se,zonefile,2017-05,rr_type,DNSKEY,60443841,22984321,743743,32
se,zonefile,2017-05,rr_type,DS,35401599,21492745,695411,32
se,zonefile,2017-05,rr_type,MX,49734214,27915754,946014,32
se,zonefile,2017-05,rr_type,NS,111452043,42227347,1411040,32
se,zonefile,2017-05,rr_type,NSEC,504252,400100,13221,32
se,zonefile,2017-05,rr_type,NSEC3,49245929,22559257,730018,32
se,zonefile,2017-05,rr_type,NSEC3PARAM,22558277,22558277,729987,32
se,zonefile,2017-05,rr_type,RRSIG,232487525,69171600,2787174,32
se,zonefile,2017-05,rr_type,SOA,42337632,42337632,1414998,32
se,zonefile,2017-05,rr_type,SPF,3882,3829,3829,1
se,zonefile,2017-05,rr_type,TXT,10077517,8595409,321781,32
se,zonefile,2017-05,rr_type,_total,737143158,109650212,4329804,32
se,zonefile,2017-05,rr_type,,2442626,2442626,81331,32
se,zonefile,2017-05,rrsig_type_covered,A,45159799,44603873,1977846,32
se,zonefile,2017-05,rrsig_type_covered,AAAA,3478142,3187171,116686,32
se,zonefile,2017-05,rrsig_type_covered,CNAME,2569533,1246471,58508,32
se,zonefile,2017-05,rrsig_type_covered,DNAME,69,64,4,31
se,zonefile,2017-05,rrsig_type_covered,DNSKEY,24114648,22983814,743729,32
se,zonefile,2017-05,rrsig_type_covered,DS,21492745,21492745,695411,32
se,zonefile,2017-05,rrsig_type_covered,MX,14015318,13924489,450857,32
se,zonefile,2017-05,rrsig_type_covered,NS,23275214,22982969,743699,32
se,zonefile,2017-05,rrsig_type_covered,NSEC,520385,400039,13219,32
se,zonefile,2017-05,rrsig_type_covered,NSEC3,49860869,22559257,730018,32
se,zonefile,2017-05,rrsig_type_covered,NSEC3PARAM,22834337,22558206,729985,32
se,zonefile,2017-05,rrsig_type_covered,SOA,23281857,22987625,743825,32
se,zonefile,2017-05,rrsig_type_covered,SPF,692,678,678,1
se,zonefile,2017-05,rrsig_type_covered,TXT,1883917,1708309,55498,32
se,zonefile,2017-05,rrsig_type_covered,_total,232487525,69171600,2787174,32
se,zonefile,2017-05,rsa_key_bitsize,1024,33328039,18676863,604010,32
se,zonefile,2017-05,rsa_key_bitsize,1048,62,62,2,31
se,zonefile,2017-05,rsa_key_bitsize,1280,3157657,3154889,102593,31
se,zonefile,2017-05,rsa_key_bitsize,1304,5471,3894,126,31
se,zonefile,2017-05,rsa_key_bitsize,1536,3153343,3152699,102521,31
se,zonefile,2017-05,rsa_key_bitsize,2016,124,124,4,31
se,zonefile,2017-05,rsa_key_bitsize,2048,18805690,18638704,602771,32
se,zonefile,2017-05,rsa_key_bitsize,2304,31,31,1,31
se,zonefile,2017-05,rsa_key_bitsize,2560,31,31,1,31
se,zonefile,2017-05,rsa_key_bitsize,3072,155,155,5,31
se,zonefile,2017-05,rsa_key_bitsize,4096,6006,5213,172,31
se,zonefile,2017-05,rsa_key_bitsize,512,117228,52363,1704,31
se,zonefile,2017-05,rsa_key_bitsize,768,281,186,6,31
se,zonefile,2017-05,rsa_key_bitsize,_total,58574118,21910664,708965,32
se,zonefile,2017-05,sha1_signing_ds,_total,35401599,21492745,695411,32
se,zonefile,2017-05,sha1_signing_ds,other,35129325,21301177,689218,32
se,zonefile,2017-05,sha1_signing_ds,sha1,272274,191902,6210,32
se,zonefile,2017-06,algorithm_dnskey,1,30,30,1,30
se,zonefile,2017-06,algorithm_dnskey,10,8663,3708,125,31
se,zonefile,2017-06,algorithm_dnskey,13,1704556,1037691,34665,31
se,zonefile,2017-06,algorithm_dnskey,14,60,30,1,30
se,zonefile,2017-06,algorithm_dnskey,5,233167,90589,3365,31
se,zonefile,2017-06,algorithm_dnskey,6,60,30,1,30
se,zonefile,2017-06,algorithm_dnskey,7,338058,104917,3515,31
se,zonefile,2017-06,algorithm_dnskey,8,56091981,20984673,701967,31
se,zonefile,2017-06,algorithm_dnskey,_total,58376605,22220335,743277,31
se,zonefile,2017-06,algorithm_dnskey,,30,30,1,30
se,zonefile,2017-06,algorithm_ds,1,30,30,1,30
se,zonefile,2017-06,algorithm_ds,10,6180,3240,109,31
se,zonefile,2017-06,algorithm_ds,13,1524401,1031096,34445,31
se,zonefile,2017-06,algorithm_ds,14,60,30,1,30
se,zonefile,2017-06,algorithm_ds,3,150,150,5,30
se,zonefile,2017-06,algorithm_ds,5,104764,81319,3043,31
se,zonefile,2017-06,algorithm_ds,6,60,30,1,30
se,zonefile,2017-06,algorithm_ds,7,147738,95145,3188,31
se,zonefile,2017-06,algorithm_ds,8,32458624,19565495,654835,31
se,zonefile,2017-06,algorithm_ds,_total,34242007,20775659,695266,31
se,zonefile,2017-06,algorithm_rrsig,1,30,30,1,30
se,zonefile,2017-06,algorithm_rrsig,10,49347,15044,504,31
se,zonefile,2017-06,algorithm_rrsig,13,12287908,3133760,104683,31
se,zonefile,2017-06,algorithm_rrsig,14,392,106,4,30
se,zonefile,2017-06,algorithm_rrsig,5,21640886,20960020,701648,31
se,zonefile,2017-06,algorithm_rrsig,6,240,90,3,30
se,zonefile,2017-06,algorithm_rrsig,7,1175448,299451,10032,31
se,zonefile,2017-06,algorithm_rrsig,8,188129973,62575432,2093322,31
se,zonefile,2017-06,algorithm_rrsig,_total,223284224,66333498,2218943,31
se,zonefile,2017-06,all,all,726182341,109771025,3666436,31
se,zonefile,2017-06,digest_type_ds,1,13528502,13468496,451502,31
se,zonefile,2017-06,digest_type_ds,2,20686213,20677771,692126,31
se,zonefile,2017-06,digest_type_ds,21,30,30,1,30
se,zonefile,2017-06,digest_type_ds,3,60,60,2,30
se,zonefile,2017-06,digest_type_ds,4,27172,27172,910,31
se,zonefile,2017-06,digest_type_ds,61,30,30,1,30
se,zonefile,2017-06,digest_type_ds,_total,34242007,20775659,695266,31
se,zonefile,2017-06,dnskey_flags,256,35994853,21723437,726678,31
se,zonefile,2017-06,dnskey_flags,257,22381492,22220124,743270,31
se,zonefile,2017-06,dnskey_flags,384,25,14,1,14
se,zonefile,2017-06,dnskey_flags,385,205,172,7,30
se,zonefile,2017-06,dnskey_flags,_total,58376605,22220335,743277,31
se,zonefile,2017-06,dnskey_flags,,30,30,1,30
se,zonefile,2017-06,dnskey_protocol,3,58376575,22220335,743277,31
se,zonefile,2017-06,dnskey_protocol,_total,58376575,22220335,743277,31
se,zonefile,2017-06,nsec3_iterations,0,933,452,15,31
se,zonefile,2017-06,nsec3_iterations,1,67282725,42229471,1412946,31
se,zonefile,2017-06,nsec3_iterations,10,90011,60322,2033,31
se,zonefile,2017-06,nsec3_iterations,100,32010,19932,677,31
se,zonefile,2017-06,nsec3_iterations,11,210,120,4,30
se,zonefile,2017-06,nsec3_iterations,12,180,120,4,30
se,zonefile,2017-06,nsec3_iterations,128,240,180,6,30
se,zonefile,2017-06,nsec3_iterations,15,1251,780,26,30
se,zonefile,2017-06,nsec3_iterations,150,90,60,2,30
se,zonefile,2017-06,nsec3_iterations,20,1742217,1081750,36138,31
se,zonefile,2017-06,nsec3_iterations,250,90,54,2,27
se,zonefile,2017-06,nsec3_iterations,3,244,122,4,31
se,zonefile,2017-06,nsec3_iterations,330,113,60,2,30
se,zonefile,2017-06,nsec3_iterations,42,120,60,2,30
se,zonefile,2017-06,nsec3_iterations,5,69016,43928,1497,31
se,zonefile,2017-06,nsec3_iterations,50,171557,113827,3800,31
se,zonefile,2017-06,nsec3_iterations,7,360,180,6,30
se,zonefile,2017-06,nsec3_iterations,75,1999,1440,48,31
se,zonefile,2017-06,nsec3_iterations,8,102210,56694,1904,31
se,zonefile,2017-06,nsec3_iterations,_total,69495576,43609184,1458858,31
se,zonefile,2017-06,nsec3_optout,0,31557277,26270284,878002,31
se,zonefile,2017-06,nsec3_optout,1,37938299,17342824,580978,31
se,zonefile,2017-06,nsec3_optout,_total,69495576,43609184,1458858,31
se,zonefile,2017-06,nsec3_salt_empty,_total,69495576,43609184,1458858,31
se,zonefile,2017-06,nsec3_salt_empty,present,69495576,43609184,1458858,31
se,zonefile,2017-06,rr_type,A,95700588,82877629,2769251,31
se,zonefile,2017-06,rr_type,AAAA,4621626,4167257,143432,31
se,zonefile,2017-06,rr_type,CNAME,20234642,9088173,306136,31
se,zonefile,2017-06,rr_type,DNAME,854,818,29,30
se,zonefile,2017-06,rr_type,DNSKEY,58376605,22220335,743277,31
se,zonefile,2017-06,rr_type,DS,34242007,20775659,695266,31
se,zonefile,2017-06,rr_type,MX,50146329,28902099,965290,31
se,zonefile,2017-06,rr_type,NS,112445363,43061710,1438702,31
se,zonefile,2017-06,rr_type,NSEC,500373,394345,13257,31
se,zonefile,2017-06,rr_type,NSEC3,47691491,21805099,729445,31
se,zonefile,2017-06,rr_type,NSEC3PARAM,21804085,21804085,729413,31
se,zonefile,2017-06,rr_type,RRSIG,223284224,66333498,2218943,31
se,zonefile,2017-06,rr_type,SOA,43188634,43188634,1442915,31
se,zonefile,2017-06,rr_type,TXT,11413369,9936627,336354,31
se,zonefile,2017-06,rr_type,_total,726182341,109771025,3666436,31
se,zonefile,2017-06,rr_type,,2532151,2532151,91185,31
se,zonefile,2017-06,rrsig_type_covered,A,42919664,42589755,1424834,31
se,zonefile,2017-06,rrsig_type_covered,AAAA,3335572,3158405,111156,31
se,zonefile,2017-06,rrsig_type_covered,CNAME,2439216,1188368,39654,31
se,zonefile,2017-06,rrsig_type_covered,DNAME,62,60,2,30
se,zonefile,2017-06,rrsig_type_covered,DNSKEY,23216710,22219780,743261,31
se,zonefile,2017-06,rrsig_type_covered,DS,20775659,20775659,695266,31
se,zonefile,2017-06,rrsig_type_covered,MX,13492510,13442445,448905,31
se,zonefile,2017-06,rrsig_type_covered,NS,22392025,22218901,743224,31
se,zonefile,2017-06,rrsig_type_covered,NSEC,511908,394284,13255,31
se,zonefile,2017-06,rrsig_type_covered,NSEC3,48056750,21805099,729445,31
se,zonefile,2017-06,rrsig_type_covered,NSEC3PARAM,21965454,21804029,729411,31
se,zonefile,2017-06,rrsig_type_covered,SOA,22397833,22223131,743368,31
se,zonefile,2017-06,rrsig_type_covered,TXT,1780861,1677835,56100,31
se,zonefile,2017-06,rrsig_type_covered,_total,223284224,66333498,2218943,31
se,zonefile,2017-06,rsa_key_bitsize,1024,32253787,18072165,605049,31
se,zonefile,2017-06,rsa_key_bitsize,1048,60,60,2,30
se,zonefile,2017-06,rsa_key_bitsize,1280,3027881,3025132,101327,31
se,zonefile,2017-06,rsa_key_bitsize,1304,6074,3742,125,31
se,zonefile,2017-06,rsa_key_bitsize,1536,3023663,3022946,101257,31
se,zonefile,2017-06,rsa_key_bitsize,2016,122,120,4,30
se,zonefile,2017-06,rsa_key_bitsize,2048,18225048,18055568,604256,31
se,zonefile,2017-06,rsa_key_bitsize,2304,30,30,1,30
se,zonefile,2017-06,rsa_key_bitsize,2560,30,30,1,30
se,zonefile,2017-06,rsa_key_bitsize,3072,150,150,5,30
se,zonefile,2017-06,rsa_key_bitsize,4096,6039,5215,177,31
se,zonefile,2017-06,rsa_key_bitsize,512,128745,49834,1671,31
se,zonefile,2017-06,rsa_key_bitsize,768,270,180,6,30
se,zonefile,2017-06,rsa_key_bitsize,_total,56671899,21183251,708697,31
se,zonefile,2017-06,sha1_signing_ds,_total,34242007,20775659,695266,31
se,zonefile,2017-06,sha1_signing_ds,other,33989505,20599621,689309,31
se,zonefile,2017-06,sha1_signing_ds,sha1,252502,176458,6204,31
se,zonefile,2017-07,algorithm_dnskey,1,31,31,1,31
se,zonefile,2017-07,algorithm_dnskey,10,9612,3898,126,32
se,zonefile,2017-07,algorithm_dnskey,13,1649713,1064116,34464,32
se,zonefile,2017-07,algorithm_dnskey,14,62,31,1,31
se,zonefile,2017-07,algorithm_dnskey,5,225781,86982,2821,32
se,zonefile,2017-07,algorithm_dnskey,6,62,31,1,31
se,zonefile,2017-07,algorithm_dnskey,7,351238,109382,3541,32
se,zonefile,2017-07,algorithm_dnskey,8,57796149,21611624,697468,32
se,zonefile,2017-07,algorithm_dnskey,_total,60032679,22874864,738357,32
se,zonefile,2017-07,algorithm_dnskey,,31,31,1,31
se,zonefile,2017-07,algorithm_ds,1,31,31,1,31
se,zonefile,2017-07,algorithm_ds,10,6503,3389,110,32
se,zonefile,2017-07,algorithm_ds,13,1557317,1057277,34251,32
se,zonefile,2017-07,algorithm_ds,14,62,31,1,31
se,zonefile,2017-07,algorithm_ds,3,155,155,5,31
se,zonefile,2017-07,algorithm_ds,5,101145,77802,2521,32
se,zonefile,2017-07,algorithm_ds,6,62,31,1,31
se,zonefile,2017-07,algorithm_ds,7,153708,99171,3210,32
se,zonefile,2017-07,algorithm_ds,8,33436463,20144080,650069,32
se,zonefile,2017-07,algorithm_ds,_total,35255446,21381173,690122,32
se,zonefile,2017-07,algorithm_rrsig,1,31,31,1,31
se,zonefile,2017-07,algorithm_rrsig,10,51029,15659,507,32
se,zonefile,2017-07,algorithm_rrsig,13,11519267,3213985,104086,32
se,zonefile,2017-07,algorithm_rrsig,14,434,124,4,31
se,zonefile,2017-07,algorithm_rrsig,5,22211075,21559395,695899,32
se,zonefile,2017-07,algorithm_rrsig,6,248,93,3,31
se,zonefile,2017-07,algorithm_rrsig,7,1228085,312189,10111,32
se,zonefile,2017-07,algorithm_rrsig,8,193777861,64435684,2079569,32
se,zonefile,2017-07,algorithm_rrsig,_total,228788030,68277722,2203913,32
se,zonefile,2017-07,all,all,748573191,113341633,3656929,32
se,zonefile,2017-07,digest_type_ds,1,13933642,13872488,447522,32
se,zonefile,2017-07,digest_type_ds,2,21293619,21285097,687096,32
se,zonefile,2017-07,digest_type_ds,21,31,31,1,31
se,zonefile,2017-07,digest_type_ds,3,62,62,2,31
se,zonefile,2017-07,digest_type_ds,4,28061,28061,907,32
se,zonefile,2017-07,digest_type_ds,61,31,31,1,31
se,zonefile,2017-07,digest_type_ds,_total,35255446,21381173,690122,32
se,zonefile,2017-07,dnskey_flags,256,36992318,22371180,721953,32
se,zonefile,2017-07,dnskey_flags,257,23039939,22874627,738350,32
se,zonefile,2017-07,dnskey_flags,384,65,34,2,31
se,zonefile,2017-07,dnskey_flags,385,326,233,8,31
se,zonefile,2017-07,dnskey_flags,_total,60032679,22874864,738357,32
se,zonefile,2017-07,dnskey_flags,,31,31,1,31
se,zonefile,2017-07,dnskey_protocol,3,60032648,22874864,738357,32
se,zonefile,2017-07,dnskey_protocol,_total,60032648,22874864,738357,32
se,zonefile,2017-07,nsec3_iterations,0,961,465,15,31
se,zonefile,2017-07,nsec3_iterations,1,69269259,43441902,1402735,32
se,zonefile,2017-07,nsec3_iterations,10,95774,64015,2086,32
se,zonefile,2017-07,nsec3_iterations,100,34398,21505,709,32
se,zonefile,2017-07,nsec3_iterations,11,217,124,4,31
se,zonefile,2017-07,nsec3_iterations,12,186,124,4,31
se,zonefile,2017-07,nsec3_iterations,128,248,186,6,31
se,zonefile,2017-07,nsec3_iterations,15,1296,806,26,31
se,zonefile,2017-07,nsec3_iterations,150,93,62,2,31
se,zonefile,2017-07,nsec3_iterations,20,1804349,1120359,36218,32
se,zonefile,2017-07,nsec3_iterations,250,99,62,2,31
se,zonefile,2017-07,nsec3_iterations,3,248,124,4,31
se,zonefile,2017-07,nsec3_iterations,330,114,62,2,31
se,zonefile,2017-07,nsec3_iterations,42,124,62,2,31
se,zonefile,2017-07,nsec3_iterations,5,73007,46390,1507,32
se,zonefile,2017-07,nsec3_iterations,50,177069,117424,3793,32
se,zonefile,2017-07,nsec3_iterations,7,452,226,8,31
se,zonefile,2017-07,nsec3_iterations,75,2048,1490,48,32
se,zonefile,2017-07,nsec3_iterations,8,106411,59058,1910,32
se,zonefile,2017-07,nsec3_iterations,_total,71566353,44874063,1448866,32
se,zonefile,2017-07,nsec3_optout,0,32496704,27043073,873143,32
se,zonefile,2017-07,nsec3_optout,1,39069649,17835023,575846,32
se,zonefile,2017-07,nsec3_optout,_total,71566353,44874063,1448866,32
se,zonefile,2017-07,nsec3_salt_empty,_total,71566353,44874063,1448866,32
se,zonefile,2017-07,nsec3_salt_empty,present,71566353,44874063,1448866,32
se,zonefile,2017-07,rr_type,A,99234727,85657716,2764497,32
se,zonefile,2017-07,rr_type,AAAA,4854958,4366119,141806,32
se,zonefile,2017-07,rr_type,CNAME,21019188,9389236,304221,32
se,zonefile,2017-07,rr_type,DNAME,938,899,29,32
se,zonefile,2017-07,rr_type,DNSKEY,60032679,22874864,738357,32
se,zonefile,2017-07,rr_type,DS,35255446,21381173,690122,32
se,zonefile,2017-07,rr_type,MX,51997095,29839913,963337,32
se,zonefile,2017-07,rr_type,NS,116241001,44498736,1435820,32
se,zonefile,2017-07,rr_type,NSEC,523252,414089,13665,32
se,zonefile,2017-07,rr_type,NSEC3,49129830,22437540,724450,32
se,zonefile,2017-07,rr_type,NSEC3PARAM,22436523,22436523,724416,32
se,zonefile,2017-07,rr_type,RRSIG,228788030,68277722,2203913,32
se,zonefile,2017-07,rr_type,SOA,44646430,44646405,1440723,32
se,zonefile,2017-07,rr_type,TXT,11791128,10241066,331973,32
se,zonefile,2017-07,rr_type,_total,748573191,113341633,3656929,32
se,zonefile,2017-07,rr_type,,2621966,2621966,86613,32
se,zonefile,2017-07,rrsig_type_covered,A,43968961,43831008,1414939,32
se,zonefile,2017-07,rrsig_type_covered,AAAA,3273155,3235295,104994,32
se,zonefile,2017-07,rrsig_type_covered,CNAME,2511534,1226818,39599,32
se,zonefile,2017-07,rrsig_type_covered,DNAME,64,62,2,31
se,zonefile,2017-07,rrsig_type_covered,DNSKEY,23801713,22874302,738339,32
se,zonefile,2017-07,rrsig_type_covered,DS,21381173,21381173,690122,32
se,zonefile,2017-07,rrsig_type_covered,MX,13863742,13820899,446703,32
se,zonefile,2017-07,rrsig_type_covered,NS,22948886,22873506,738316,32
se,zonefile,2017-07,rrsig_type_covered,NSEC,537743,414027,13663,32
se,zonefile,2017-07,rrsig_type_covered,NSEC3,49268017,22437540,724450,32
se,zonefile,2017-07,rrsig_type_covered,NSEC3PARAM,22496979,22436464,724415,32
se,zonefile,2017-07,rrsig_type_covered,SOA,22955742,22877784,738426,32
se,zonefile,2017-07,rrsig_type_covered,TXT,1780321,1747160,56621,32
se,zonefile,2017-07,rrsig_type_covered,_total,228788030,68277722,2203913,32
se,zonefile,2017-07,rsa_key_bitsize,1024,33247881,18626171,600913,32
se,zonefile,2017-07,rsa_key_bitsize,1048,62,62,2,31
se,zonefile,2017-07,rsa_key_bitsize,1280,3093477,3090573,100195,32
se,zonefile,2017-07,rsa_key_bitsize,1304,6709,3876,125,32
se,zonefile,2017-07,rsa_key_bitsize,1536,3089056,3088262,100120,32
se,zonefile,2017-07,rsa_key_bitsize,2016,129,124,4,31
se,zonefile,2017-07,rsa_key_bitsize,2048,18807409,18620648,600737,32
se,zonefile,2017-07,rsa_key_bitsize,2304,31,31,1,31
se,zonefile,2017-07,rsa_key_bitsize,2560,31,31,1,31
se,zonefile,2017-07,rsa_key_bitsize,3072,154,154,5,31
se,zonefile,2017-07,rsa_key_bitsize,4096,6534,5591,184,32
se,zonefile,2017-07,rsa_key_bitsize,512,131059,50799,1651,32
se,zonefile,2017-07,rsa_key_bitsize,768,279,186,6,31
se,zonefile,2017-07,rsa_key_bitsize,_total,58382811,21811025,703907,32
se,zonefile,2017-07,sha1_signing_ds,_total,35255446,21381173,690122,32
se,zonefile,2017-07,sha1_signing_ds,other,35000593,21204529,684422,32
se,zonefile,2017-07,sha1_signing_ds,sha1,254853,176965,5716,32
se,zonefile,2017-08,algorithm_dnskey,1,31,31,1,31
se,zonefile,2017-08,algorithm_dnskey,10,8986,3868,126,32
se,zonefile,2017-08,algorithm_dnskey,13,1839185,1060171,34239,32
se,zonefile,2017-08,algorithm_dnskey,14,134,55,2,31
se,zonefile,2017-08,algorithm_dnskey,5,222488,86496,2797,32
se,zonefile,2017-08,algorithm_dnskey,6,62,31,1,31
se,zonefile,2017-08,algorithm_dnskey,7,350257,110157,3562,32
se,zonefile,2017-08,algorithm_dnskey,8,57915265,21630817,697641,32
se,zonefile,2017-08,algorithm_dnskey,_total,60336439,22890399,738279,32
se,zonefile,2017-08,algorithm_dnskey,,31,31,1,31
se,zonefile,2017-08,algorithm_ds,1,35,35,2,32
se,zonefile,2017-08,algorithm_ds,10,6672,3398,110,32
se,zonefile,2017-08,algorithm_ds,13,1545841,1053191,34013,32
se,zonefile,2017-08,algorithm_ds,14,110,55,2,31
se,zonefile,2017-08,algorithm_ds,3,154,154,5,31
se,zonefile,2017-08,algorithm_ds,5,100759,77345,2498,32
se,zonefile,2017-08,algorithm_ds,6,62,31,1,31
se,zonefile,2017-08,algorithm_ds,7,152999,99088,3215,32
se,zonefile,2017-08,algorithm_ds,8,33476316,20155491,650264,32
