month,source,delegation,block,kind,from_alg,to_alg
2018-11,afrinic,236.41.196.in-addr.arpa,41.196.in-addr.arpa,sign,,5
2018-11,afrinic,111.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,7
2018-11,afrinic,104.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,7
2018-11,afrinic,228.159.169.in-addr.arpa,159.169.in-addr.arpa,sign,,7
2018-11,afrinic,98.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,7
2018-11,afrinic,235.159.169.in-addr.arpa,159.169.in-addr.arpa,sign,,7
2018-11,afrinic,3.8.b.7.f.f.0.c.2.ip6.arpa,8.b.7.f.f.0.c.2.ip6.arpa,sign,,7
2018-11,afrinic,122.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,7
2018-11,afrinic,0.8.b.7.f.f.0.c.2.ip6.arpa,8.b.7.f.f.0.c.2.ip6.arpa,sign,,7
2018-11,afrinic,230.41.196.in-addr.arpa,41.196.in-addr.arpa,sign,,5
2018-11,afrinic,241.159.169.in-addr.arpa,159.169.in-addr.arpa,sign,,7
2018-11,afrinic,118.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,7
2018-11,afrinic,103.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,7
2018-11,afrinic,102.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,7
2018-11,afrinic,242.159.169.in-addr.arpa,159.169.in-addr.arpa,sign,,7
2018-11,afrinic,109.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,7
2018-11,afrinic,162.216.196.in-addr.arpa,216.196.in-addr.arpa,sign,,8
2018-11,afrinic,10.140.197.in-addr.arpa,140.197.in-addr.arpa,sign,,8
2018-11,afrinic,106.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,7
2018-11,afrinic,113.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,5
2018-11,afrinic,8.140.197.in-addr.arpa,140.197.in-addr.arpa,sign,,5
2018-11,afrinic,124.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,7
2018-11,afrinic,236.159.169.in-addr.arpa,159.169.in-addr.arpa,sign,,7
2018-11,afrinic,a.8.b.7.f.f.0.c.2.ip6.arpa,8.b.7.f.f.0.c.2.ip6.arpa,sign,,7
2018-11,afrinic,253.41.196.in-addr.arpa,41.196.in-addr.arpa,sign,,5
2018-11,afrinic,255.159.169.in-addr.arpa,159.169.in-addr.arpa,sign,,7
2018-11,afrinic,6.8.b.7.f.f.0.c.2.ip6.arpa,8.b.7.f.f.0.c.2.ip6.arpa,sign,,7
2018-11,afrinic,120.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,7
2018-11,afrinic,237.159.169.in-addr.arpa,159.169.in-addr.arpa,sign,,7
2018-11,afrinic,233.159.169.in-addr.arpa,159.169.in-addr.arpa,sign,,7
2018-11,afrinic,9.8.b.7.f.f.0.c.2.ip6.arpa,8.b.7.f.f.0.c.2.ip6.arpa,sign,,7
2018-11,afrinic,96.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,7
2018-11,afrinic,226.159.169.in-addr.arpa,159.169.in-addr.arpa,sign,,7
2018-11,afrinic,234.159.169.in-addr.arpa,159.169.in-addr.arpa,sign,,7
2018-11,afrinic,e.8.b.7.f.f.0.c.2.ip6.arpa,8.b.7.f.f.0.c.2.ip6.arpa,sign,,7
2018-11,afrinic,239.159.169.in-addr.arpa,159.169.in-addr.arpa,sign,,7
2018-11,afrinic,126.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,7
2018-11,afrinic,224.159.169.in-addr.arpa,159.169.in-addr.arpa,sign,,7
2018-11,afrinic,99.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,7
2018-11,afrinic,d.8.b.7.f.f.0.c.2.ip6.arpa,8.b.7.f.f.0.c.2.ip6.arpa,sign,,7
2018-11,afrinic,68.160.164.in-addr.arpa,160.164.in-addr.arpa,sign,,8
2018-11,afrinic,226.41.196.in-addr.arpa,41.196.in-addr.arpa,sign,,5
2018-11,afrinic,117.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,7
2018-11,afrinic,110.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,7
2018-11,afrinic,c.8.b.7.f.f.0.c.2.ip6.arpa,8.b.7.f.f.0.c.2.ip6.arpa,sign,,7
2018-11,afrinic,5.8.b.7.f.f.0.c.2.ip6.arpa,8.b.7.f.f.0.c.2.ip6.arpa,sign,,7
2018-11,afrinic,115.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,7
2018-11,afrinic,240.41.196.in-addr.arpa,41.196.in-addr.arpa,sign,,5
2018-11,afrinic,1.8.b.7.f.f.0.c.2.ip6.arpa,8.b.7.f.f.0.c.2.ip6.arpa,sign,,7
2018-11,afrinic,127.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,5
2018-11,afrinic,224.41.196.in-addr.arpa,41.196.in-addr.arpa,sign,,5
2018-11,afrinic,238.159.169.in-addr.arpa,159.169.in-addr.arpa,sign,,7
2018-11,afrinic,101.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,7
2018-11,afrinic,227.159.169.in-addr.arpa,159.169.in-addr.arpa,sign,,7
2018-11,afrinic,123.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,7
2018-11,afrinic,254.159.169.in-addr.arpa,159.169.in-addr.arpa,sign,,7
2018-11,afrinic,121.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,7
2018-11,afrinic,248.159.169.in-addr.arpa,159.169.in-addr.arpa,sign,,7
2018-11,afrinic,228.41.196.in-addr.arpa,41.196.in-addr.arpa,sign,,5
2018-11,afrinic,230.159.169.in-addr.arpa,159.169.in-addr.arpa,sign,,7
2018-11,afrinic,227.41.196.in-addr.arpa,41.196.in-addr.arpa,sign,,5
2018-11,afrinic,237.41.196.in-addr.arpa,41.196.in-addr.arpa,sign,,5
2018-11,afrinic,7.8.b.7.f.f.0.c.2.ip6.arpa,8.b.7.f.f.0.c.2.ip6.arpa,sign,,7
2018-11,afrinic,119.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,7
2018-11,afrinic,108.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,7
2018-11,afrinic,253.118.154.in-addr.arpa,118.154.in-addr.arpa,sign,,7
2018-11,afrinic,232.41.196.in-addr.arpa,41.196.in-addr.arpa,sign,,5
2018-11,afrinic,232.159.169.in-addr.arpa,159.169.in-addr.arpa,sign,,7
2018-11,afrinic,250.159.169.in-addr.arpa,159.169.in-addr.arpa,sign,,7
2018-11,afrinic,231.159.169.in-addr.arpa,159.169.in-addr.arpa,sign,,7
2018-11,afrinic,252.118.154.in-addr.arpa,118.154.in-addr.arpa,sign,,7
2018-11,afrinic,11.140.197.in-addr.arpa,140.197.in-addr.arpa,sign,,8
2018-11,afrinic,b.8.b.7.f.f.0.c.2.ip6.arpa,8.b.7.f.f.0.c.2.ip6.arpa,sign,,7
2018-11,afrinic,244.159.169.in-addr.arpa,159.169.in-addr.arpa,sign,,7
2018-11,afrinic,100.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,7
2018-11,afrinic,225.159.169.in-addr.arpa,159.169.in-addr.arpa,sign,,7
2018-11,afrinic,248.41.196.in-addr.arpa,41.196.in-addr.arpa,sign,,5
2018-11,afrinic,243.159.169.in-addr.arpa,159.169.in-addr.arpa,sign,,7
2018-11,afrinic,114.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,7
2018-11,afrinic,231.41.196.in-addr.arpa,41.196.in-addr.arpa,sign,,5
2018-11,afrinic,105.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,7
2018-11,afrinic,246.159.169.in-addr.arpa,159.169.in-addr.arpa,sign,,7
2018-11,afrinic,249.159.169.in-addr.arpa,159.169.in-addr.arpa,sign,,7
2018-11,afrinic,112.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,7
2018-11,afrinic,252.159.169.in-addr.arpa,159.169.in-addr.arpa,sign,,7
2018-11,afrinic,254.118.154.in-addr.arpa,118.154.in-addr.arpa,sign,,7
2018-11,afrinic,116.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,7
2018-11,afrinic,0.e.0.0.8.f.3.4.1.0.0.2.ip6.arpa,e.0.0.8.f.3.4.1.0.0.2.ip6.arpa,sign,,7
2018-11,afrinic,241.41.196.in-addr.arpa,41.196.in-addr.arpa,sign,,5
2018-11,afrinic,125.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,7
2018-11,afrinic,107.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,7
2018-11,afrinic,2.8.b.7.f.f.0.c.2.ip6.arpa,8.b.7.f.f.0.c.2.ip6.arpa,sign,,7
2018-11,afrinic,225.41.196.in-addr.arpa,41.196.in-addr.arpa,sign,,5
2018-11,afrinic,238.41.196.in-addr.arpa,41.196.in-addr.arpa,sign,,5
2018-11,afrinic,229.159.169.in-addr.arpa,159.169.in-addr.arpa,sign,,7
2018-11,afrinic,245.159.169.in-addr.arpa,159.169.in-addr.arpa,sign,,7
2018-11,afrinic,240.159.169.in-addr.arpa,159.169.in-addr.arpa,sign,,7
2018-11,afrinic,4.8.b.7.f.f.0.c.2.ip6.arpa,8.b.7.f.f.0.c.2.ip6.arpa,sign,,7
2018-11,afrinic,97.29.196.in-addr.arpa,29.196.in-addr.arpa,sign,,7
2018-11,afrinic,255.118.154.in-addr.arpa,118.154.in-addr.arpa,sign,,7
2018-11,afrinic,251.41.196.in-addr.arpa,41.196.in-addr.arpa,sign,,5
2018-11,afrinic,245.41.196.in-addr.arpa,41.196.in-addr.arpa,sign,,5
2018-11,afrinic,f.8.b.7.f.f.0.c.2.ip6.arpa,8.b.7.f.f.0.c.2.ip6.arpa,sign,,7
2018-11,afrinic,254.41.196.in-addr.arpa,41.196.in-addr.arpa,sign,,5
2018-11,afrinic,8.8.b.7.f.f.0.c.2.ip6.arpa,8.b.7.f.f.0.c.2.ip6.arpa,sign,,7
2018-12,afrinic,95.157.197.in-addr.arpa,157.197.in-addr.arpa,sign,,8
2018-12,afrinic,89.157.197.in-addr.arpa,157.197.in-addr.arpa,sign,,8
2018-12,afrinic,246.41.196.in-addr.arpa,41.196.in-addr.arpa,sign,,5
2018-12,afrinic,92.157.197.in-addr.arpa,157.197.in-addr.arpa,sign,,8
2019-01,afrinic,164.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,180.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,184.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,169.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,171.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,63.220.45.in-addr.arpa,220.45.in-addr.arpa,sign,,13
2019-01,afrinic,163.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,56.220.45.in-addr.arpa,220.45.in-addr.arpa,sign,,13
2019-01,afrinic,61.220.45.in-addr.arpa,220.45.in-addr.arpa,sign,,13
2019-01,afrinic,172.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,185.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,188.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,160.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,181.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,190.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,162.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,166.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,62.220.45.in-addr.arpa,220.45.in-addr.arpa,sign,,13
2019-01,afrinic,57.220.45.in-addr.arpa,220.45.in-addr.arpa,sign,,13
2019-01,afrinic,161.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,176.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,186.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,191.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,59.220.45.in-addr.arpa,220.45.in-addr.arpa,sign,,13
2019-01,afrinic,183.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,187.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,174.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,189.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,179.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,182.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,168.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,178.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,175.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,165.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,177.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,170.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,173.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,167.0.156.in-addr.arpa,0.156.in-addr.arpa,sign,,13
2019-01,afrinic,60.220.45.in-addr.arpa,220.45.in-addr.arpa,sign,,13
2019-01,afrinic,58.220.45.in-addr.arpa,220.45.in-addr.arpa,sign,,13
2019-02,afrinic,99.95.193.in-addr.arpa,95.193.in-addr.arpa,unsign,8,
2019-02,afrinic,253.41.196.in-addr.arpa,41.196.in-addr.arpa,rollover,5,8
2019-02,afrinic,246.41.196.in-addr.arpa,41.196.in-addr.arpa,rollover,5,8
2019-03,afrinic,236.41.196.in-addr.arpa,41.196.in-addr.arpa,rollover,5,8
2019-03,afrinic,26.79.41.in-addr.arpa,79.41.in-addr.arpa,sign,,7
2019-03,afrinic,90.73.154.in-addr.arpa,73.154.in-addr.arpa,sign,,7
2019-03,afrinic,210.235.105.in-addr.arpa,235.105.in-addr.arpa,sign,,7
2019-03,afrinic,209.235.105.in-addr.arpa,235.105.in-addr.arpa,sign,,7
2019-03,afrinic,230.41.196.in-addr.arpa,41.196.in-addr.arpa,rollover,5,8
2019-03,afrinic,25.79.41.in-addr.arpa,79.41.in-addr.arpa,sign,,7
2019-03,afrinic,27.79.41.in-addr.arpa,79.41.in-addr.arpa,sign,,7
2019-03,afrinic,8.140.197.in-addr.arpa,140.197.in-addr.arpa,rollover,5,8
2019-03,afrinic,215.235.105.in-addr.arpa,235.105.in-addr.arpa,sign,,7
2019-03,afrinic,214.235.105.in-addr.arpa,235.105.in-addr.arpa,sign,,7
2019-03,afrinic,212.235.105.in-addr.arpa,235.105.in-addr.arpa,sign,,7
2019-03,afrinic,226.41.196.in-addr.arpa,41.196.in-addr.arpa,rollover,5,8
2019-03,afrinic,0.0.0.0.0.9.6.f.f.0.c.2.ip6.arpa,0.0.0.0.9.6.f.f.0.c.2.ip6.arpa,sign,,7
2019-03,afrinic,240.41.196.in-addr.arpa,41.196.in-addr.arpa,rollover,5,8
2019-03,afrinic,224.41.196.in-addr.arpa,41.196.in-addr.arpa,rollover,5,8
2019-03,afrinic,211.235.105.in-addr.arpa,235.105.in-addr.arpa,sign,,7
2019-03,afrinic,227.41.196.in-addr.arpa,41.196.in-addr.arpa,rollover,5,8
2019-03,afrinic,24.79.41.in-addr.arpa,79.41.in-addr.arpa,sign,,7
2019-03,afrinic,237.41.196.in-addr.arpa,41.196.in-addr.arpa,rollover,5,8
2019-03,afrinic,232.41.196.in-addr.arpa,41.196.in-addr.arpa,rollover,5,8
2019-03,afrinic,91.73.154.in-addr.arpa,73.154.in-addr.arpa,sign,,7
2019-03,afrinic,213.235.105.in-addr.arpa,235.105.in-addr.arpa,sign,,7
2019-03,afrinic,248.41.196.in-addr.arpa,41.196.in-addr.arpa,rollover,5,8
2019-03,afrinic,231.41.196.in-addr.arpa,41.196.in-addr.arpa,rollover,5,8
2019-03,afrinic,241.41.196.in-addr.arpa,41.196.in-addr.arpa,rollover,5,8
2019-03,afrinic,88.73.154.in-addr.arpa,73.154.in-addr.arpa,sign,,7
2019-03,afrinic,238.41.196.in-addr.arpa,41.196.in-addr.arpa,rollover,5,8
2019-03,afrinic,89.73.154.in-addr.arpa,73.154.in-addr.arpa,sign,,7
2019-03,afrinic,245.41.196.in-addr.arpa,41.196.in-addr.arpa,rollover,5,8
2019-03,afrinic,254.41.196.in-addr.arpa,41.196.in-addr.arpa,rollover,5,8
2019-04,afrinic,31.223.196.in-addr.arpa,223.196.in-addr.arpa,sign,,13
2019-04,afrinic,30.223.196.in-addr.arpa,223.196.in-addr.arpa,sign,,13
2019-05,afrinic,2.95.80.in-addr.arpa,95.80.in-addr.arpa,unsign,8,
2019-05,afrinic,23.223.196.in-addr.arpa,223.196.in-addr.arpa,sign,,13
2019-05,afrinic,55.10.196.in-addr.arpa,10.196.in-addr.arpa,sign,,13
2019-05,afrinic,3.f.1.0.8.f.3.4.1.0.0.2.ip6.arpa,f.1.0.8.f.3.4.1.0.0.2.ip6.arpa,sign,,13
2019-05,afrinic,211.73.154.in-addr.arpa,73.154.in-addr.arpa,unsign,8,
2019-05,afrinic,3.95.80.in-addr.arpa,95.80.in-addr.arpa,unsign,8,
2019-05,afrinic,4.f.1.0.8.f.3.4.1.0.0.2.ip6.arpa,f.1.0.8.f.3.4.1.0.0.2.ip6.arpa,sign,,13
2019-05,afrinic,15.223.196.in-addr.arpa,223.196.in-addr.arpa,sign,,13
2019-05,afrinic,22.223.196.in-addr.arpa,223.196.in-addr.arpa,sign,,13
2019-05,afrinic,53.10.196.in-addr.arpa,10.196.in-addr.arpa,sign,,13
2019-05,afrinic,0.f.1.0.8.f.3.4.1.0.0.2.ip6.arpa,f.1.0.8.f.3.4.1.0.0.2.ip6.arpa,sign,,13
2019-05,afrinic,14.223.196.in-addr.arpa,223.196.in-addr.arpa,sign,,13
2019-05,afrinic,1.f.1.0.8.f.3.4.1.0.0.2.ip6.arpa,f.1.0.8.f.3.4.1.0.0.2.ip6.arpa,sign,,13
2019-05,afrinic,2.f.1.0.8.f.3.4.1.0.0.2.ip6.arpa,f.1.0.8.f.3.4.1.0.0.2.ip6.arpa,sign,,13
2019-05,afrinic,212.73.154.in-addr.arpa,73.154.in-addr.arpa,unsign,8,
2019-05,afrinic,1.95.80.in-addr.arpa,95.80.in-addr.arpa,unsign,8,
2019-05,afrinic,5.f.1.0.8.f.3.4.1.0.0.2.ip6.arpa,f.1.0.8.f.3.4.1.0.0.2.ip6.arpa,sign,,13
2019-05,afrinic,54.10.196.in-addr.arpa,10.196.in-addr.arpa,sign,,13
2019-05,afrinic,52.10.196.in-addr.arpa,10.196.in-addr.arpa,sign,,13
2019-06,afrinic,16.140.197.in-addr.arpa,140.197.in-addr.arpa,sign,,8
2019-09,afrinic,0.6.d.0.8.f.3.4.1.0.0.2.ip6.arpa,6.d.0.8.f.3.4.1.0.0.2.ip6.arpa,sign,,13
2019-09,afrinic,243.41.196.in-addr.arpa,41.196.in-addr.arpa,sign,,8
2019-09,afrinic,22.140.197.in-addr.arpa,140.197.in-addr.arpa,sign,,8
2019-09,afrinic,239.41.196.in-addr.arpa,41.196.in-addr.arpa,sign,,8
2019-09,afrinic,0.a.2.4.1.0.0.2.ip6.arpa,a.2.4.1.0.0.2.ip6.arpa,rollover,8,13
2019-09,afrinic,216.119.160.in-addr.arpa,119.160.in-addr.arpa,sign,,13
2019-09,afrinic,20.140.197.in-addr.arpa,140.197.in-addr.arpa,sign,,8
2019-10,afrinic,233.41.196.in-addr.arpa,41.196.in-addr.arpa,sign,,8
2019-10,afrinic,12.140.197.in-addr.arpa,140.197.in-addr.arpa,sign,,8
2019-12,afrinic,246.94.192.in-addr.arpa,94.192.in-addr.arpa,rollover,8,13
2019-12,afrinic,5.7.0.8.f.3.4.1.0.0.2.ip6.arpa,7.0.8.f.3.4.1.0.0.2.ip6.arpa,sign,,8
2019-12,afrinic,28.96.192.in-addr.arpa,96.192.in-addr.arpa,rollover,8,13
2019-12,afrinic,132.36.102.in-addr.arpa,36.102.in-addr.arpa,sign,,7
2019-12,afrinic,244.41.196.in-addr.arpa,41.196.in-addr.arpa,sign,,8
2019-12,afrinic,133.36.102.in-addr.arpa,36.102.in-addr.arpa,sign,,7
2019-12,afrinic,27.96.192.in-addr.arpa,96.192.in-addr.arpa,rollover,8,13
2019-12,afrinic,0.3.4.1.8.f.3.4.1.0.0.2.ip6.arpa,3.4.1.8.f.3.4.1.0.0.2.ip6.arpa,sign,,8
2019-12,afrinic,31.96.192.in-addr.arpa,96.192.in-addr.arpa,rollover,8,13
2019-12,afrinic,30.96.192.in-addr.arpa,96.192.in-addr.arpa,rollover,8,13
2019-12,afrinic,25.96.192.in-addr.arpa,96.192.in-addr.arpa,rollover,8,13
2019-12,afrinic,24.96.192.in-addr.arpa,96.192.in-addr.arpa,rollover,8,13
2019-12,afrinic,26.96.192.in-addr.arpa,96.192.in-addr.arpa,rollover,8,13
2019-12,afrinic,29.96.192.in-addr.arpa,96.192.in-addr.arpa,rollover,8,13
2019-12,afrinic,135.36.102.in-addr.arpa,36.102.in-addr.arpa,sign,,7
2019-12,afrinic,134.36.102.in-addr.arpa,36.102.in-addr.arpa,sign,,7
2020-01,afrinic,10.154.in-addr.arpa,154.in-addr.arpa,sign,,8
2020-01,afrinic,177.96.192.in-addr.arpa,96.192.in-addr.arpa,rollover,8,13
2020-02,afrinic,24.96.192.in-addr.arpa,96.192.in-addr.arpa,unsign,13,
2020-03,afrinic,241.223.102.in-addr.arpa,223.102.in-addr.arpa,sign,,8
2020-03,afrinic,240.223.102.in-addr.arpa,223.102.in-addr.arpa,sign,,8
2020-03,afrinic,28.140.197.in-addr.arpa,140.197.in-addr.arpa,sign,,8
2020-05,afrinic,193.0.154.in-addr.arpa,0.154.in-addr.arpa,sign,,7
2020-08,afrinic,81.95.193.in-addr.arpa,95.193.in-addr.arpa,unsign,8,
2020-09,afrinic,24.96.192.in-addr.arpa,96.192.in-addr.arpa,sign,,13
2020-10,afrinic,111.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,7,
2020-10,afrinic,104.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,7,
2020-10,afrinic,98.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,7,
2020-10,afrinic,122.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,7,
2020-10,afrinic,118.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,7,
2020-10,afrinic,103.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,7,
2020-10,afrinic,102.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,7,
2020-10,afrinic,109.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,7,
2020-10,afrinic,106.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,7,
2020-10,afrinic,113.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,5,
2020-10,afrinic,124.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,7,
2020-10,afrinic,120.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,7,
2020-10,afrinic,96.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,7,
2020-10,afrinic,126.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,7,
2020-10,afrinic,99.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,7,
2020-10,afrinic,117.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,7,
2020-10,afrinic,110.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,7,
2020-10,afrinic,115.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,7,
2020-10,afrinic,127.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,5,
2020-10,afrinic,101.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,7,
2020-10,afrinic,123.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,7,
2020-10,afrinic,121.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,7,
2020-10,afrinic,242.41.196.in-addr.arpa,41.196.in-addr.arpa,sign,,8
2020-10,afrinic,119.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,7,
2020-10,afrinic,108.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,7,
2020-10,afrinic,100.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,7,
2020-10,afrinic,114.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,7,
2020-10,afrinic,105.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,7,
2020-10,afrinic,112.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,7,
2020-10,afrinic,116.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,7,
2020-10,afrinic,125.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,7,
2020-10,afrinic,107.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,7,
2020-10,afrinic,97.29.196.in-addr.arpa,29.196.in-addr.arpa,unsign,7,
2021-02,afrinic,129.16.165.in-addr.arpa,16.165.in-addr.arpa,sign,,13
2021-02,afrinic,138.16.165.in-addr.arpa,16.165.in-addr.arpa,sign,,13
2021-02,afrinic,140.16.165.in-addr.arpa,16.165.in-addr.arpa,sign,,13
2021-02,afrinic,156.16.165.in-addr.arpa,16.165.in-addr.arpa,sign,,13
2021-02,afrinic,65.119.154.in-addr.arpa,119.154.in-addr.arpa,sign,,13
2021-02,afrinic,157.16.165.in-addr.arpa,16.165.in-addr.arpa,sign,,13
2021-02,afrinic,153.16.165.in-addr.arpa,16.165.in-addr.arpa,sign,,13
2021-02,afrinic,159.16.165.in-addr.arpa,16.165.in-addr.arpa,sign,,13
2021-02,afrinic,151.16.165.in-addr.arpa,16.165.in-addr.arpa,sign,,13
2021-02,afrinic,78.119.154.in-addr.arpa,119.154.in-addr.arpa,sign,,13
2021-02,afrinic,148.16.165.in-addr.arpa,16.165.in-addr.arpa,sign,,13
2021-02,afrinic,158.16.165.in-addr.arpa,16.165.in-addr.arpa,sign,,13
2021-02,afrinic,154.16.165.in-addr.arpa,16.165.in-addr.arpa,sign,,13
2021-02,afrinic,22.79.41.in-addr.arpa,79.41.in-addr.arpa,sign,,13
2021-02,afrinic,130.16.165.in-addr.arpa,16.165.in-addr.arpa,sign,,13
2021-02,afrinic,145.16.165.in-addr.arpa,16.165.in-addr.arpa,sign,,13
2021-02,afrinic,155.16.165.in-addr.arpa,16.165.in-addr.arpa,sign,,13
2021-02,afrinic,64.119.154.in-addr.arpa,119.154.in-addr.arpa,sign,,13
2021-02,afrinic,73.119.154.in-addr.arpa,119.154.in-addr.arpa,sign,,13
2021-02,afrinic,21.79.41.in-addr.arpa,79.41.in-addr.arpa,sign,,13
2021-02,afrinic,74.119.154.in-addr.arpa,119.154.in-addr.arpa,sign,,13
2021-02,afrinic,20.79.41.in-addr.arpa,79.41.in-addr.arpa,sign,,13
2021-02,afrinic,76.119.154.in-addr.arpa,119.154.in-addr.arpa,sign,,13
2021-02,afrinic,135.16.165.in-addr.arpa,16.165.in-addr.arpa,sign,,13
2021-02,afrinic,141.16.165.in-addr.arpa,16.165.in-addr.arpa,sign,,13
2021-02,afrinic,147.16.165.in-addr.arpa,16.165.in-addr.arpa,sign,,13
